	Close	ATR	Momentum	CCI	MACD	EMA	Times
182	4.86	0.1131	-0.02	-105.1	-0.1473	5.2	2011-06-17
183	4.9	0.1108	0.04	-95.78	-0.1467	5.18	2011-06-20
184	4.92	0.1064	0.02	-76.9	-0.143	5.17	2011-06-21
185	4.89	0.1045	-0.03	-77.99	-0.1408	5.15	2011-06-22
186	4.95	0.1078	0.06	-66.02	-0.1328	5.14	2011-06-23
187	5.13	0.1187	0.18	3.062	-0.1106	5.14	2011-06-24
188	5.11	0.118	-0.02	37.17	-0.09352	5.13	2011-06-27
189	5.08	0.1168	-0.03	20.53	-0.08149	5.13	2011-06-28
190	4.96	0.1191	-0.12	-9.578	-0.0807	5.12	2011-06-29
191	5.0	0.1185	0.04	3.774	-0.07598	5.11	2011-06-30
192	4.95	0.1179	-0.05	-31.37	-0.0754	5.1	2011-07-01
193	5.1	0.1214	-0.03	125.3	-0.04916	5.1	2011-07-05
194	5.04	0.1213	-0.06	48.85	-0.04511	5.1	2011-07-06
195	5.04	0.1212	0.0	78.96	-0.04142	5.1	2011-07-07
196	5.15	0.1247	0.11	119.8	-0.02928	5.1	2011-07-08
197	5.1	0.1222	-0.05	81.48	-0.02343	5.1	2011-07-11
198	5.02	0.1206	-0.08	25.69	-0.02496	5.09	2011-07-12
199	5.08	0.1199	0.06	49.65	-0.02108	5.09	2011-07-13
200	5.13	0.1163	0.05	75.31	-0.01382	5.1	2011-07-14
201	5.12	0.1137	-0.01	77.11	-0.008769	5.1	2011-07-15
202	5.08	0.112	-0.04	42.36	-0.007903	5.1	2011-07-18
203	5.0	0.1104	-0.08	-40.9	-0.01352	5.09	2011-07-19
204	5.0	0.109	0.0	-72.32	-0.01776	5.08	2011-07-20
205	4.94	0.1083	-0.06	-160.1	-0.02567	5.07	2011-07-21
206	4.93	0.1049	-0.01	-145.8	-0.03237	5.07	2011-07-22
207	4.79	0.1095	-0.14	-239.6	-0.04842	5.05	2011-07-25
208	4.78	0.1081	-0.01	-210.6	-0.06124	5.03	2011-07-26
209	4.77	0.1026	-0.01	-190.8	-0.07138	5.01	2011-07-27
210	4.68	0.1038	-0.09	-193.6	-0.0857	4.99	2011-07-28
211	4.77	0.1135	0.09	-125.9	-0.08876	4.98	2011-07-29
212	4.73	0.1119	-0.04	-115.6	-0.09333	4.96	2011-08-01
213	4.7	0.1103	-0.03	-125.6	-0.09825	4.94	2011-08-02
214	4.7	0.1074	0.0	-105.9	-0.101	4.93	2011-08-03
215	4.71	0.1047	0.01	-80.45	-0.1012	4.91	2011-08-04
216	4.59	0.1073	-0.12	-121.1	-0.1097	4.89	2011-08-05
217	4.43	0.1167	-0.16	-155.4	-0.128	4.86	2011-08-08
218	4.5	0.1263	0.07	-149.5	-0.1352	4.84	2011-08-09
219	4.52	0.1251	0.02	-104.3	-0.1377	4.82	2011-08-10
220	4.62	0.1326	0.1	-90.14	-0.1302	4.81	2011-08-11
221	4.59	0.1295	-0.03	-68.7	-0.1252	4.79	2011-08-12
222	4.75	0.1335	-0.01	28.91	-0.09101	4.79	2011-08-16
223	4.71	0.129	-0.04	21.78	-0.08123	4.78	2011-08-17
224	4.63	0.1284	-0.08	-17.16	-0.07902	4.77	2011-08-18
225	4.58	0.1256	-0.05	-70.28	-0.08038	4.76	2011-08-19
226	4.56	0.1238	-0.02	-54.78	-0.08213	4.75	2011-08-22
227	4.66	0.1242	0.1	-20.53	-0.07458	4.74	2011-08-23
228	4.62	0.1246	-0.04	12.1	-0.07101	4.73	2011-08-24
229	4.81	0.1315	0.19	95.48	-0.05224	4.74	2011-08-25
230	4.8	0.1292	-0.01	115.4	-0.03774	4.74	2011-08-26
231	4.67	0.1306	0.01	45.21	-0.03541	4.73	2011-08-30
232	4.72	0.1232	-0.04	57.42	-0.01833	4.73	2011-09-02
233	4.63	0.1186	-0.02	-40.6	-0.0246	4.72	2011-09-06
234	4.72	0.1208	0.09	23.72	-0.0199	4.72	2011-09-07
235	4.7	0.1172	-0.02	25.73	-0.01758	4.72	2011-09-08
