	Close	ATR	Momentum	CCI	MACD	EMA	Times
344	9.08	0.2804	0.16	94.06	-0.1536	9.163	2012-01-17
345	9.47	0.2925	0.39	232.6	-0.1004	9.183	2012-01-18
346	9.72	0.2951	0.25	299.7	-0.03763	9.218	2012-01-19
347	9.55	0.2934	-0.17	203.3	-0.001589	9.239	2012-01-20
348	9.61	0.2802	-0.16	99.51	0.1013	9.336	2012-01-30
349	9.72	0.2816	0.11	97.21	0.1174	9.361	2012-01-31
350	8.97	0.3415	-0.75	-84.77	0.0688	9.335	2012-02-01
351	9.09	0.3357	0.12	-52.3	0.03955	9.32	2012-02-02
352	9.38	0.3339	0.29	7.471	0.03931	9.323	2012-02-03
353	9.16	0.3264	-0.22	-13.54	0.02112	9.313	2012-02-06
354	9.21	0.3138	0.05	-23.63	0.01062	9.306	2012-02-07
355	9.27	0.3036	0.06	-11.96	0.00706	9.304	2012-02-08
356	9.25	0.2955	-0.02	-28.09	0.002594	9.3	2012-02-09
357	9.28	0.2922	0.03	-19.08	0.001458	9.299	2012-02-10
358	9.58	0.2956	0.3	48.57	0.02448	9.317	2012-02-13
359	9.56	0.3009	-0.02	49.85	0.04065	9.333	2012-02-14
360	9.22	0.3094	-0.34	-19.83	0.02573	9.326	2012-02-15
361	9.0	0.3202	-0.22	-139.9	-0.003804	9.305	2012-02-16
362	9.12	0.3116	0.12	-82.49	-0.01733	9.293	2012-02-17
363	9.11	0.3044	-0.01	-61.88	-0.02852	9.281	2012-02-21
364	9.03	0.2926	-0.08	-76.15	-0.04335	9.265	2012-02-22
365	8.94	0.2853	-0.09	-104.1	-0.06165	9.244	2012-02-23
366	8.96	0.2735	0.02	-87.99	-0.07369	9.225	2012-02-24
367	8.93	0.2639	-0.03	-104.6	-0.08468	9.206	2012-02-27
368	9.19	0.2672	0.26	-27.69	-0.07158	9.205	2012-02-28
369	8.98	0.266	-0.21	-43.28	-0.07726	9.191	2012-02-29
370	9.0	0.2606	0.02	-89.94	-0.07923	9.178	2012-03-01
371	8.97	0.252	-0.03	-64.95	-0.08226	9.165	2012-03-02
372	9.01	0.2468	0.04	-59.63	-0.08051	9.155	2012-03-05
373	9.05	0.2492	0.04	-37.2	-0.07503	9.148	2012-03-06
374	9.19	0.2471	0.14	34.38	-0.05871	9.151	2012-03-07
375	9.22	0.2433	-0.16	55.37	-0.02011	9.169	2012-03-09
376	9.17	0.2374	-0.05	27.93	-0.01604	9.169	2012-03-12
377	9.23	0.2347	0.06	33.88	-0.00788	9.173	2012-03-13
378	9.11	0.2301	-0.12	27.62	-0.01097	9.169	2012-03-14
379	9.22	0.2279	0.11	52.97	-0.004492	9.172	2012-03-15
380	9.25	0.2231	0.03	89.37	0.003028	9.177	2012-03-16
381	9.28	0.22	0.03	102.1	0.01128	9.184	2012-03-19
382	9.62	0.2457	0.34	212.1	0.04474	9.212	2012-03-20
383	9.59	0.2389	-0.03	227.3	0.06805	9.237	2012-03-21
384	9.62	0.2354	0.03	188.1	0.08793	9.261	2012-03-22
