	Close	ATR	Momentum	CCI	MACD	EMA	Times
1285	441.74	13.68	5.57	50.22	0.9057	438.18	2016-06-28
1286	450.86	13.42	9.12	95.6	1.782	438.99	2016-06-29
1287	463.95	13.6	13.09	167.7	3.493	440.6	2016-06-30
1288	467.89	13.34	3.94	207.7	5.108	442.37	2016-07-01
1289	462.81	12.71	1.0	133.9	6.409	444.86	2016-07-05
1290	462.51	12.04	2.64	104.9	6.805	446.9	2016-07-07
1291	468.83	11.94	6.32	106.9	7.428	448.32	2016-07-08
1292	476.85	11.76	8.02	130.8	8.471	450.16	2016-07-11
1293	474.71	11.31	-2.14	112.3	9.021	451.74	2016-07-12
1294	473.01	13.18	-1.7	49.7	9.213	453.11	2016-07-13
1295	474.71	12.88	1.7	106.7	9.395	454.51	2016-07-14
1296	477.3	12.47	2.59	100.3	9.636	455.98	2016-07-15
1297	482.77	12.06	5.47	121.4	10.15	457.71	2016-07-18
1298	485.06	11.7	2.29	128.1	10.62	459.47	2016-07-19
1299	493.08	11.6	8.02	161.4	11.51	461.64	2016-07-20
1300	490.44	11.18	-2.64	130.4	11.87	463.5	2016-07-21
1301	491.54	10.92	1.1	120.4	12.09	465.31	2016-07-22
1302	487.75	10.54	-3.79	101.6	11.83	466.75	2016-07-25
1303	491.93	10.4	4.18	114.5	11.83	468.38	2016-07-26
1304	495.62	10.06	3.69	118.3	11.98	470.14	2016-07-27
1305	488.85	9.981	-6.77	83.84	11.43	471.34	2016-07-28
1306	493.03	9.859	4.18	81.36	11.2	472.74	2016-07-29
1307	487.0	9.741	-6.03	55.24	10.41	473.66	2016-08-01
1308	480.78	9.543	-6.22	7.792	9.175	474.12	2016-08-02
1309	502.29	10.8	21.51	118.8	9.819	475.94	2016-08-03
1310	515.14	11.22	12.85	186.4	11.24	478.47	2016-08-04
1311	528.18	11.48	13.04	247.4	13.26	481.68	2016-08-05
1312	534.75	11.45	6.57	249.3	15.22	485.1	2016-08-08
1313	538.54	11.25	3.79	211.7	16.88	488.55	2016-08-09
1314	542.02	10.9	3.48	179.2	18.27	492.0	2016-08-10
1315	543.3	10.68	1.28	146.7	19.25	495.31	2016-08-11
1316	542.8	10.96	-0.5	134.2	19.76	498.37	2016-08-12
1317	540.31	10.43	-4.98	91.4	19.8	503.91	2016-08-16
1318	540.71	9.988	0.4	82.52	19.34	506.28	2016-08-17
1319	541.6	9.516	0.89	73.05	18.84	508.56	2016-08-18
1320	541.0	9.15	-0.6	63.69	18.18	510.65	2016-08-19
1321	537.32	9.295	-3.68	59.28	17.16	512.37	2016-08-22
1322	540.01	9.029	2.69	52.58	16.38	514.16	2016-08-23
1323	538.91	8.918	-1.1	46.73	15.5	515.75	2016-08-24
1324	540.31	8.631	1.4	47.53	14.74	517.34	2016-08-25
1325	544.69	8.505	4.38	60.02	14.33	519.1	2016-08-26
1326	555.25	8.773	10.56	115.2	14.68	521.44	2016-08-30
1327	562.02	9.597	6.77	196.1	15.34	524.05	2016-08-31
1328	565.8	10.17	3.78	269.9	15.97	526.75	2016-09-01
1329	578.55	11.42	12.75	239.3	17.31	530.09	2016-09-02
1330	566.2	11.36	-13.05	126.5	17.67	535.39	2016-09-06
1331	565.01	11.06	-1.19	83.33	16.95	537.3	2016-09-07
1332	570.98	11.21	5.97	98.82	16.67	539.47	2016-09-08
1333	575.66	10.96	4.68	107.4	16.64	541.81	2016-09-09
1334	563.31	11.31	-12.35	44.87	15.43	543.19	2016-09-12
1335	558.83	11.72	1.79	17.2	12.53	545.04	2016-09-14
1336	578.75	11.75	14.34	102.1	11.87	549.77	2016-09-19
1337	581.04	11.27	2.29	111.4	12.23	551.79	2016-09-20
1338	586.32	11.25	5.28	149.2	12.79	554.02	2016-09-21
1339	574.97	11.61	-11.35	60.74	12.19	555.37	2016-09-22
1340	571.98	11.28	-2.99	21.48	11.33	556.44	2016-09-23
1341	566.9	11.03	-5.08	-13.24	10.13	557.12	2016-09-26
1342	574.77	10.97	7.87	28.46	9.698	558.26	2016-09-27
1343	569.29	10.88	-5.48	1.977	8.813	558.97	2016-09-28
1344	575.96	10.81	6.67	44.71	8.551	560.06	2016-09-29
1345	576.36	11.02	0.4	16.34	8.281	561.11	2016-09-30
1346	622.27	12.42	5.27	217.2	14.84	575.35	2016-10-10
1347	606.44	12.01	-7.57	85.69	15.04	581.98	2016-10-13
1348	617.1	12.1	10.66	101.6	15.22	584.25	2016-10-14
1349	611.12	11.77	-5.98	81.8	14.7	585.98	2016-10-17
1350	620.38	11.74	9.26	94.58	14.87	588.2	2016-10-18
1351	622.18	11.45	1.8	89.65	14.98	590.39	2016-10-19
1352	619.07	11.46	-3.11	75.25	14.65	592.24	2016-10-20
1353	623.95	11.18	4.88	81.31	14.61	594.29	2016-10-21
1354	621.86	11.31	-2.09	91.77	14.24	596.07	2016-10-24
1355	623.85	11.39	1.99	79.28	13.95	597.86	2016-10-25
1356	620.06	11.09	-3.79	58.98	13.27	599.29	2016-10-26
1357	625.04	11.18	4.98	60.82	12.97	600.95	2016-10-27
1358	622.06	11.18	-2.98	51.82	12.36	602.31	2016-10-28
1359	610.1	10.97	-3.69	-42.98	9.651	603.51	2016-11-01
1360	601.84	10.84	-8.26	-154.3	7.765	603.4	2016-11-02
1361	595.06	10.88	-6.78	-229.4	5.658	602.86	2016-11-03
1362	592.47	11.22	-2.59	-226.0	3.737	602.19	2016-11-04
1363	619.86	12.55	27.39	15.42	4.374	603.33	2016-11-07
1364	617.57	12.37	-2.29	8.495	4.64	604.25	2016-11-08
1365	619.86	13.19	2.29	-22.45	4.979	605.26	2016-11-09
1366	622.85	13.36	2.99	114.4	5.426	606.39	2016-11-10
1367	617.47	13.56	-5.38	32.45	5.285	607.11	2016-11-11
1368	635.8	13.65	3.48	176.3	7.299	610.48	2016-11-15
1369	626.14	13.43	-9.66	94.98	7.229	611.49	2016-11-16
1370	629.53	13.15	3.39	77.96	7.362	612.65	2016-11-17
1371	631.32	12.95	1.79	99.8	7.526	613.86	2016-11-18
1372	629.43	12.88	-1.89	97.26	7.417	614.86	2016-11-21
1373	636.1	12.63	6.67	121.3	7.779	616.23	2016-11-22
1374	640.09	12.64	3.99	117.2	8.293	617.77	2016-11-23
1375	638.49	11.58	0.8	94.24	8.469	620.31	2016-11-25
1376	630.32	11.56	-8.17	47.81	7.767	620.96	2016-11-28
1377	629.33	11.31	-0.99	29.41	7.049	621.5	2016-11-29
1378	632.71	11.13	3.38	39.56	6.677	622.22	2016-11-30
1379	627.83	11.47	-4.88	5.983	5.919	622.58	2016-12-01
1380	624.65	11.1	-3.18	-36.61	5.005	622.72	2016-12-02
1381	624.25	11.14	-0.4	-60.64	4.199	622.81	2016-12-05
1382	651.44	12.34	27.19	199.1	5.689	624.66	2016-12-06
1383	676.94	13.28	25.5	339.4	8.826	628.03	2016-12-07
1384	673.45	13.54	-3.49	262.0	10.9	630.96	2016-12-08
1385	671.16	12.93	-2.29	214.0	12.23	633.56	2016-12-09
1386	649.25	13.71	-21.91	79.37	11.37	634.57	2016-12-12
1387	657.52	13.78	8.27	73.5	11.24	636.05	2016-12-13
1388	656.72	13.44	-0.8	82.66	10.94	637.38	2016-12-14
1389	666.68	13.55	9.96	94.78	11.37	639.27	2016-12-15
1390	664.29	13.07	-2.39	86.15	11.39	640.89	2016-12-16
1391	655.42	13.11	-8.87	40.84	10.57	641.83	2016-12-19
1392	652.44	12.86	-2.98	19.26	9.572	642.51	2016-12-20
1393	652.93	12.47	0.49	28.8	8.717	643.18	2016-12-21
1394	652.64	12.21	-0.29	8.696	7.925	643.79	2016-12-22
1395	643.97	12.14	-8.67	-13.28	6.522	643.8	2016-12-23
1396	650.34	11.89	6.37	-1.05	5.857	644.23	2016-12-28
