	Close	ATR	Momentum	CCI	MACD	EMA	Times
1407	5.83	0.06692	-0.06	213.9	0.0453	5.679	2016-11-23
1408	5.84	0.06734	0.04	131.1	0.05177	5.697	2016-11-25
1409	5.89	0.06896	0.05	152.1	0.05855	5.709	2016-11-28
1410	5.97	0.07261	0.08	172.7	0.06959	5.726	2016-11-29
1411	5.85	0.07814	-0.12	105.3	0.06787	5.734	2016-11-30
1412	5.96	0.08684	0.11	145.4	0.07452	5.749	2016-12-01
1413	6.04	0.1014	0.08	179.8	0.08526	5.767	2016-12-02
1414	5.87	0.1084	-0.17	65.3	0.07915	5.774	2016-12-05
1415	5.84	0.1064	-0.03	38.67	0.07106	5.778	2016-12-06
1416	5.85	0.1038	0.01	12.07	0.06472	5.783	2016-12-07
1417	5.82	0.0985	-0.03	8.224	0.05661	5.785	2016-12-08
1418	5.87	0.09647	0.05	26.32	0.05361	5.791	2016-12-09
1419	5.82	0.1024	-0.05	26.86	0.04665	5.793	2016-12-12
1420	5.92	0.1073	0.1	36.95	0.04865	5.801	2016-12-13
1421	5.95	0.1117	0.03	125.4	0.05205	5.81	2016-12-14
1422	5.84	0.1159	-0.11	-28.0	0.04535	5.812	2016-12-15
1423	5.85	0.1133	0.01	-57.59	0.04038	5.815	2016-12-16
1424	5.91	0.1131	0.06	5.474	0.04081	5.821	2016-12-19
1425	5.86	0.1122	-0.05	-23.68	0.0367	5.823	2016-12-20
1426	6.09	0.1292	0.23	209.9	0.05141	5.841	2016-12-21
1427	6.27	0.1428	0.18	259.5	0.0767	5.868	2016-12-22
1428	6.24	0.1426	-0.03	215.6	0.09325	5.892	2016-12-23
1429	6.17	0.1406	0.01	111.6	0.1069	5.945	2016-12-28
1430	6.11	0.1363	-0.06	62.54	0.1019	5.956	2016-12-29
1431	6.11	0.1309	0.0	53.77	0.09679	5.966	2016-12-30
1432	6.12	0.1265	0.01	53.74	0.09249	5.975	2017-01-03
1433	6.15	0.1246	0.03	56.6	0.09046	5.987	2017-01-04
1434	6.27	0.1293	0.12	91.74	0.09741	6.005	2017-01-05
1435	6.42	0.1351	0.15	146.1	0.1137	6.032	2017-01-06
1436	6.43	0.1397	0.01	166.2	0.126	6.057	2017-01-09
1437	6.45	0.1419	0.02	133.1	0.1358	6.083	2017-01-10
1438	6.38	0.1417	-0.07	125.4	0.1363	6.102	2017-01-11
1439	6.39	0.1387	0.01	106.2	0.1359	6.121	2017-01-12
1440	6.44	0.1374	0.05	101.6	0.1381	6.141	2017-01-13
1441	6.56	0.1466	0.02	141.8	0.1525	6.192	2017-01-17
1442	6.58	0.1426	0.02	123.7	0.1573	6.217	2017-01-18
1443	6.53	0.1438	-0.05	85.41	0.1552	6.237	2017-01-19
1444	6.49	0.1393	-0.04	67.85	0.1487	6.254	2017-01-20
1445	6.54	0.1365	0.05	76.95	0.1458	6.272	2017-01-23
1446	6.73	0.1453	0.19	134.4	0.1571	6.302	2017-01-24
1447	6.71	0.1428	-0.02	143.6	0.1625	6.328	2017-01-25
1448	6.59	0.1367	-0.05	78.65	0.1511	6.364	2017-02-03
1449	6.57	0.1334	-0.02	53.79	0.1413	6.377	2017-02-06
1450	6.54	0.1282	-0.03	32.11	0.1296	6.388	2017-02-07
1451	6.46	0.1283	-0.08	-30.16	0.1126	6.392	2017-02-08
1452	6.48	0.1255	0.02	-52.27	0.09954	6.398	2017-02-09
1453	6.48	0.1209	0.0	-44.0	0.08821	6.403	2017-02-10
1454	6.46	0.1172	-0.02	-53.04	0.07672	6.407	2017-02-13
1455	6.44	0.1124	-0.02	-81.96	0.06526	6.409	2017-02-14
1456	6.47	0.108	0.03	-60.21	0.05792	6.413	2017-02-15
1457	6.39	0.1088	-0.08	-115.0	0.04514	6.411	2017-02-16
1458	6.36	0.1082	-0.03	-128.8	0.03221	6.408	2017-02-17
1459	6.41	0.1015	0.0	-86.94	0.02031	6.408	2017-02-21
1460	6.45	0.09854	0.04	-51.24	0.01905	6.411	2017-02-22
1461	6.37	0.09865	-0.08	-88.06	0.01146	6.408	2017-02-23
1462	6.31	0.09669	-0.04	-124.0	-0.005455	6.399	2017-02-27
1463	6.32	0.09264	0.01	-117.4	-0.01184	6.393	2017-02-28
1464	6.34	0.09031	0.02	-107.0	-0.01511	6.39	2017-03-01
1465	6.28	0.08957	-0.06	-117.2	-0.02229	6.383	2017-03-02
1466	6.18	0.09103	-0.1	-197.0	-0.03563	6.37	2017-03-03
1467	6.19	0.08739	0.01	-195.1	-0.04488	6.358	2017-03-06
1468	6.21	0.08329	0.02	-148.1	-0.05003	6.349	2017-03-07
1469	6.21	0.08234	0.0	-123.5	-0.05348	6.34	2017-03-08
1470	6.11	0.08503	-0.1	-163.6	-0.06356	6.325	2017-03-09
1471	6.09	0.0811	-0.02	-163.1	-0.07233	6.31	2017-03-10
1472	6.14	0.0809	0.02	-96.46	-0.07638	6.287	2017-03-14
1473	6.14	0.07869	0.0	-93.15	-0.07582	6.278	2017-03-15
1474	6.18	0.07593	0.04	-58.94	-0.07133	6.272	2017-03-16
1475	6.1	0.07765	-0.08	-81.0	-0.07338	6.26	2017-03-17
1476	6.16	0.07781	0.06	-66.82	-0.06936	6.254	2017-03-20
1477	6.17	0.07654	0.01	-42.13	-0.06463	6.249	2017-03-21
1478	6.13	0.07607	-0.04	-64.19	-0.06337	6.241	2017-03-22
1479	6.08	0.07635	-0.05	-97.16	-0.06565	6.231	2017-03-23
1480	6.11	0.07661	0.03	-83.88	-0.0643	6.223	2017-03-24
1481	6.08	0.07829	-0.03	-69.7	-0.0649	6.214	2017-03-27
1482	6.03	0.07984	-0.05	-138.1	-0.06862	6.202	2017-03-28
1483	6.03	0.07842	0.0	-156.9	-0.07075	6.191	2017-03-29
1484	6.04	0.0821	0.01	-182.8	-0.07082	6.181	2017-03-30
1485	6.05	0.08195	0.01	-124.0	-0.06927	6.172	2017-03-31
1486	6.12	0.08324	0.07	-28.89	-0.06168	6.169	2017-04-05
1487	6.13	0.08087	0.01	24.46	-0.05423	6.167	2017-04-06
1488	6.18	0.08366	0.05	152.0	-0.04379	6.167	2017-04-07
1489	6.18	0.08126	0.0	131.3	-0.03511	6.168	2017-04-10
1490	6.16	0.08117	-0.02	71.48	-0.0295	6.168	2017-04-11
1491	6.22	0.08537	0.06	122.7	-0.01999	6.171	2017-04-12
1492	6.19	0.08356	-0.03	116.6	-0.0147	6.172	2017-04-13
1493	6.11	0.08095	-0.07	16.78	-0.01247	6.168	2017-04-18
1494	5.99	0.0866	-0.12	-137.4	-0.0242	6.157	2017-04-19
1495	5.91	0.0897	-0.08	-205.0	-0.0395	6.141	2017-04-20
1496	5.98	0.09115	0.07	-142.9	-0.04545	6.13	2017-04-21
1497	5.97	0.09178	-0.01	-121.3	-0.05039	6.12	2017-04-24
1498	5.95	0.09022	-0.02	-107.3	-0.05528	6.109	2017-04-25
1499	5.94	0.08878	-0.01	-96.97	-0.05928	6.098	2017-04-26
1500	5.99	0.08815	0.05	-71.03	-0.05775	6.091	2017-04-27
1501	5.99	0.08614	0.0	-66.67	-0.0559	6.085	2017-04-28
1502	5.91	0.08642	-0.08	-88.29	-0.06019	6.073	2017-05-02
1503	5.84	0.08667	-0.07	-120.7	-0.06845	6.058	2017-05-03
1504	5.82	0.0862	-0.02	-132.1	-0.07573	6.043	2017-05-04
1505	5.8	0.09004	-0.02	-139.5	-0.08217	6.027	2017-05-05
1506	5.75	0.09075	-0.05	-135.5	-0.09027	6.009	2017-05-08
1507	5.75	0.08927	0.0	-132.1	-0.09559	5.993	2017-05-09
1508	5.72	0.08646	-0.03	-128.0	-0.1011	5.975	2017-05-10
1509	5.85	0.09172	0.13	-74.96	-0.09382	5.967	2017-05-11
1510	5.84	0.08874	-0.01	-55.23	-0.08788	5.959	2017-05-12
1511	5.91	0.0924	0.07	-9.017	-0.07664	5.956	2017-05-15
1512	5.91	0.09151	0.0	10.82	-0.06696	5.953	2017-05-16
1513	5.83	0.09283	-0.08	-28.52	-0.06499	5.945	2017-05-17
1514	5.85	0.09192	0.02	-34.52	-0.06112	5.939	2017-05-18
1515	5.84	0.08964	-0.01	-15.87	-0.05818	5.932	2017-05-19
1516	5.91	0.08895	0.07	36.87	-0.04963	5.931	2017-05-22
1517	5.98	0.08974	0.07	88.02	-0.03679	5.934	2017-05-23
1518	5.95	0.08904	-0.03	85.03	-0.0287	5.935	2017-05-24
1519	6.05	0.09411	0.1	141.7	-0.01405	5.942	2017-05-25
1520	5.99	0.0931	-0.06	124.9	-0.007208	5.946	2017-05-26
1521	6.01	0.0936	0.02	121.1	-0.0001669	5.95	2017-05-31
1522	6.03	0.09405	0.02	122.3	0.006947	5.955	2017-06-01
1523	5.97	0.09519	-0.06	99.66	0.007656	5.956	2017-06-02
1524	5.95	0.09482	-0.02	38.57	0.006528	5.955	2017-06-05
1525	5.93	0.09091	-0.02	33.85	0.003974	5.954	2017-06-06
1526	5.95	0.08727	0.02	34.34	0.003524	5.954	2017-06-07
1527	5.94	0.08389	-0.01	24.53	0.002333	5.953	2017-06-08
1528	5.94	0.0829	0.0	28.17	0.001374	5.952	2017-06-09
1529	5.87	0.08198	-0.07	-45.56	-0.004978	5.947	2017-06-12
1530	5.88	0.07898	0.01	-90.14	-0.009099	5.942	2017-06-13
1531	5.88	0.0762	0.0	-77.28	-0.01222	5.938	2017-06-14
