	Close	ATR	Momentum	CCI	MACD	EMA	Times
1490	16.37	0.4081	-0.32	94.1	0.6742	15.2	2017-06-02
1491	16.24	0.4089	-0.13	64.07	0.6436	15.27	2017-06-05
1492	16.2	0.4047	-0.04	56.11	0.6091	15.33	2017-06-06
1493	16.64	0.4101	0.44	73.97	0.6102	15.41	2017-06-07
1494	16.8	0.4229	0.16	76.24	0.6169	15.5	2017-06-08
1495	16.93	0.4284	0.13	98.53	0.6254	15.59	2017-06-09
1496	16.87	0.4293	-0.06	92.29	0.6202	15.68	2017-06-12
1497	16.62	0.4343	-0.25	64.27	0.5892	15.74	2017-06-13
1498	16.27	0.4383	-0.35	27.2	0.5302	15.77	2017-06-14
1499	15.99	0.447	-0.28	-7.273	0.4556	15.79	2017-06-15
1500	15.9	0.4343	-0.09	-47.95	0.3848	15.79	2017-06-16
1501	15.9	0.4033	0.0	-71.83	0.3249	15.8	2017-06-19
1502	16.1	0.4145	0.2	-39.05	0.2903	15.82	2017-06-20
1503	16.28	0.4128	0.18	-56.18	0.2742	15.85	2017-06-21
1504	17.36	0.494	1.08	146.6	0.3446	15.95	2017-06-22
1505	17.59	0.5023	0.23	187.4	0.4142	16.05	2017-06-23
1506	18.61	0.5816	1.01	233.6	0.5797	16.31	2017-06-27
1507	18.18	0.5772	-0.43	191.5	0.6288	16.43	2017-06-28
1508	18.45	0.5724	0.27	157.4	0.6817	16.56	2017-06-29
1509	18.27	0.5572	-0.18	126.6	0.701	16.67	2017-06-30
1510	17.97	0.5496	-0.3	87.16	0.6842	16.76	2017-07-03
1511	18.26	0.5787	0.69	74.94	0.6377	16.9	2017-07-05
1512	18.3	0.5773	0.04	80.71	0.6387	16.99	2017-07-06
1513	17.77	0.5854	-0.53	48.74	0.5899	17.04	2017-07-07
1514	17.77	0.5721	0.0	38.37	0.5449	17.09	2017-07-10
1515	18.4	0.5984	0.63	69.34	0.5537	17.17	2017-07-11
1516	18.59	0.6164	0.19	99.22	0.5695	17.27	2017-07-12
1517	19.02	0.6181	0.43	113.1	0.6096	17.38	2017-07-13
1518	19.24	0.6104	0.22	139.5	0.6517	17.5	2017-07-14
1519	19.18	0.6168	-0.06	141.0	0.6724	17.61	2017-07-17
1520	18.73	0.6306	-0.45	81.53	0.6451	17.68	2017-07-18
1521	19.27	0.6384	0.54	124.4	0.6595	17.78	2017-07-19
1522	19.25	0.6171	-0.02	119.9	0.6616	17.88	2017-07-20
1523	18.9	0.6123	-0.35	87.58	0.6278	17.94	2017-07-21
1524	19.64	0.6278	0.74	123.2	0.6532	18.05	2017-07-24
1525	19.5	0.6294	-0.14	137.7	0.6545	18.15	2017-07-25
1526	19.45	0.6323	-0.05	107.2	0.644	18.23	2017-07-26
1527	19.79	0.6293	0.34	117.8	0.6556	18.33	2017-07-27
1528	19.69	0.6115	-0.1	100.9	0.6493	18.42	2017-07-28
1529	19.53	0.5985	-0.16	83.15	0.6241	18.49	2017-07-31
1530	19.97	0.5993	0.44	100.0	0.6324	18.59	2017-08-01
1531	20.34	0.6144	0.37	154.8	0.6612	18.7	2017-08-02
1532	19.78	0.6155	-0.56	103.8	0.6316	18.77	2017-08-03
1533	19.5	0.6144	-0.28	48.5	0.5788	18.82	2017-08-04
1534	19.85	0.6091	0.35	62.49	0.5588	18.88	2017-08-07
1535	19.75	0.5877	-0.1	60.89	0.5288	18.94	2017-08-08
1536	19.51	0.5765	-0.24	33.72	0.4801	18.98	2017-08-09
1537	19.21	0.5767	-0.3	-43.29	0.4125	18.99	2017-08-10
1538	18.71	0.5805	-0.5	-130.3	0.315	18.97	2017-08-11
1539	18.95	0.5733	0.24	-129.7	0.2542	18.97	2017-08-14
1540	19.23	0.5773	-0.27	-58.06	0.2179	19.02	2017-08-16
1541	19.14	0.561	-0.09	-85.52	0.185	19.03	2017-08-17
