	Close	ATR	Momentum	CCI	MACD	EMA	Times
672	686.82	22.35	-6.11	28.78	21.4	663.04	2013-09-13
673	669.79	22.89	-17.03	8.054	18.16	663.47	2013-09-16
674	685.73	22.55	15.94	8.577	16.69	664.91	2013-09-17
675	688.17	21.57	2.44	18.7	15.54	666.41	2013-09-18
676	688.68	20.63	0.91	-5.689	12.67	670.55	2013-09-23
677	683.3	20.42	-5.38	-34.29	11.36	671.37	2013-09-24
678	689.6	20.26	6.3	-44.37	10.7	672.55	2013-09-25
679	683.63	19.75	-5.97	-54.09	9.588	673.26	2013-09-26
680	685.76	18.9	2.13	-59.87	8.777	674.07	2013-09-27
681	678.56	18.59	-7.2	-80.55	7.467	674.36	2013-09-30
682	726.69	19.09	-7.29	196.2	13.69	686.24	2013-10-08
683	736.09	18.98	9.4	165.4	15.23	689.46	2013-10-09
684	733.08	18.33	-3.01	147.8	16.03	692.27	2013-10-10
685	748.06	18.4	14.98	155.5	17.66	695.87	2013-10-11
686	779.97	19.6	31.91	193.1	21.29	701.3	2013-10-14
687	781.2	19.61	1.23	188.0	23.98	706.45	2013-10-15
688	742.31	21.77	-38.89	104.2	22.72	708.77	2013-10-17
689	746.78	21.94	4.47	59.97	21.83	711.22	2013-10-18
690	730.26	22.25	-16.52	38.54	19.56	712.45	2013-10-21
691	735.14	21.53	4.88	40.51	17.95	713.91	2013-10-22
692	725.66	21.1	-9.48	14.7	15.73	714.67	2013-10-23
693	707.4	21.55	-18.26	-24.94	12.36	714.2	2013-10-24
694	730.99	21.94	23.59	-9.946	11.45	715.28	2013-10-25
695	729.56	21.27	-1.43	12.02	10.5	716.2	2013-10-28
696	732.05	20.68	2.49	3.748	9.831	717.23	2013-10-29
697	739.07	19.94	7.02	22.48	9.756	718.64	2013-10-30
698	745.47	19.4	6.4	33.32	10.1	720.37	2013-10-31
699	741.54	19.3	-3.93	42.91	9.935	721.73	2013-11-01
700	722.06	19.69	-19.48	-62.87	8.141	721.75	2013-11-05
701	739.63	19.75	17.57	-14.11	8.044	722.91	2013-11-06
702	750.03	19.91	10.4	52.04	8.706	724.66	2013-11-07
703	740.01	19.85	-10.02	10.29	8.327	725.65	2013-11-08
704	741.83	20.43	1.82	7.922	8.079	726.69	2013-11-11
705	737.88	19.98	-3.95	-0.9242	7.479	727.41	2013-11-12
706	725.65	20.03	-12.23	-54.98	5.947	727.3	2013-11-13
707	716.3	20.05	-9.35	-129.1	3.933	726.59	2013-11-14
708	723.62	19.48	7.32	-92.13	2.895	726.4	2013-11-18
709	717.89	18.92	-5.73	-113.4	1.591	725.85	2013-11-19
710	715.57	18.34	-2.32	-111.0	0.3665	725.19	2013-11-20
711	703.5	18.35	-12.07	-163.7	-1.56	723.79	2013-11-21
712	707.44	17.66	3.94	-145.3	-2.737	722.73	2013-11-22
713	711.66	17.19	4.22	-115.1	-3.292	722.02	2013-11-25
714	705.53	16.77	-6.13	-120.9	-4.178	720.95	2013-11-26
715	701.85	16.41	-3.68	-124.6	-5.118	719.72	2013-11-27
716	708.82	15.59	7.11	-81.33	-5.714	717.93	2013-11-29
717	712.21	14.95	3.39	-57.31	-5.305	717.56	2013-12-02
718	714.33	14.62	2.12	-31.23	-4.756	717.35	2013-12-03
719	708.11	14.42	-6.22	-53.49	-4.767	716.76	2013-12-04
720	703.71	14.62	-4.4	-59.72	-5.072	715.92	2013-12-05
721	707.17	14.07	3.46	-63.26	-4.978	715.35	2013-12-06
722	708.27	13.84	1.1	-33.09	-4.76	714.89	2013-12-09
723	736.27	15.02	28.0	109.9	-2.301	716.27	2013-12-10
724	727.19	15.08	-9.08	140.9	-1.072	716.98	2013-12-11
725	716.69	15.17	-10.5	76.22	-0.935	716.96	2013-12-12
726	708.22	16.26	-8.47	-49.14	-1.493	716.4	2013-12-13
727	713.31	16.02	5.09	22.22	-1.506	716.2	2013-12-16
728	723.49	16.09	10.18	121.1	-0.688	716.67	2013-12-17
729	726.39	15.59	2.9	137.5	0.1924	717.29	2013-12-18
730	735.96	15.86	9.57	184.2	1.643	718.5	2013-12-19
731	749.46	16.62	13.5	186.6	3.838	720.5	2013-12-20
732	745.95	16.56	-3.51	180.4	5.234	722.14	2013-12-23
733	746.49	15.98	0.54	148.2	6.312	723.71	2013-12-24
734	763.4	16.12	21.04	159.0	8.702	727.4	2013-12-27
735	762.95	15.67	-0.45	161.8	10.09	729.69	2013-12-30
736	767.64	15.34	4.69	148.5	11.44	732.14	2013-12-31
737	764.58	14.96	3.04	111.9	12.33	736.01	2014-01-02
738	785.69	15.84	21.11	138.5	14.23	739.21	2014-01-03
739	791.91	15.89	6.22	153.9	16.05	742.61	2014-01-06
740	780.81	16.12	-11.1	130.8	16.41	745.08	2014-01-07
741	789.58	15.92	8.77	120.5	17.2	747.95	2014-01-08
742	793.34	15.58	3.76	119.6	17.93	750.88	2014-01-09
743	806.83	16.25	13.49	140.9	19.37	754.49	2014-01-10
744	838.13	17.63	31.3	194.3	22.77	759.88	2014-01-13
745	823.22	17.92	-14.91	166.4	23.99	763.97	2014-01-14
746	832.45	17.87	9.23	150.4	25.41	768.39	2014-01-15
747	831.43	18.09	-1.02	131.4	26.15	772.45	2014-01-16
748	783.44	20.36	-47.99	27.42	22.6	773.16	2014-01-17
749	806.43	22.3	-20.37	66.92	21.47	778.55	2014-01-21
750	804.2	21.47	-2.23	40.6	19.83	780.2	2014-01-22
751	797.06	20.9	-7.14	9.907	17.74	781.29	2014-01-23
752	794.94	20.49	-2.12	4.74	15.74	782.17	2014-01-24
753	791.44	19.94	-3.5	-18.6	13.71	782.77	2014-01-27
754	785.41	19.78	-6.03	-48.72	11.49	782.94	2014-01-28
755	784.08	19.15	-1.33	-62.33	9.507	783.01	2014-01-29
756	787.04	18.77	2.96	-75.04	8.083	783.27	2014-01-30
757	760.59	19.36	-11.14	-123.6	-1.257	780.1	2014-02-07
758	742.97	19.5	-17.62	-166.9	-4.157	777.7	2014-02-10
759	745.56	18.93	2.59	-151.5	-6.175	775.63	2014-02-11
760	746.55	18.3	0.99	-136.5	-7.607	773.75	2014-02-12
761	757.18	18.01	10.63	-101.0	-7.795	772.68	2014-02-13
762	768.71	18.14	11.53	-48.58	-6.933	772.43	2014-02-14
763	768.68	17.31	-0.87	-20.82	-5.468	772.01	2014-02-18
764	780.14	17.32	11.46	14.21	-3.987	772.54	2014-02-19
765	778.15	16.97	-1.99	38.87	-2.94	772.9	2014-02-20
766	782.59	16.24	4.44	51.25	-1.732	773.52	2014-02-21
767	772.95	15.96	-9.64	23.69	-1.535	773.49	2014-02-24
768	776.54	15.37	3.59	38.53	-1.077	773.68	2014-02-25
769	774.44	14.68	-2.1	33.48	-0.8731	773.73	2014-02-26
770	806.52	16.6	32.08	144.0	1.856	775.85	2014-02-28
771	795.18	17.03	-11.34	183.4	3.068	777.1	2014-03-03
772	795.93	16.58	0.75	138.6	4.042	778.31	2014-03-04
773	798.48	16.44	2.55	151.7	4.963	779.61	2014-03-05
774	795.29	16.2	-3.19	102.8	5.374	780.62	2014-03-06
775	789.6	17.54	-5.69	42.39	5.18	781.2	2014-03-07
776	760.64	18.61	-28.96	-30.71	2.659	779.88	2014-03-10
777	762.96	18.62	2.32	-71.26	0.8389	778.78	2014-03-11
778	773.15	18.39	10.19	-40.68	0.2161	778.42	2014-03-12
779	764.17	18.68	-8.98	-66.14	-0.9907	777.5	2014-03-13
780	759.81	18.24	-4.36	-119.8	-2.273	776.36	2014-03-14
781	753.2	17.95	-6.61	-144.8	-3.779	774.87	2014-03-18
782	724.25	19.39	-28.95	-265.5	-7.225	771.6	2014-03-19
783	748.01	20.7	23.76	-165.3	-7.947	770.08	2014-03-20
784	754.2	20.66	6.19	-91.11	-7.928	769.05	2014-03-21
785	763.78	19.99	9.58	-44.67	-7.059	768.71	2014-03-24
786	761.42	19.63	-2.36	-36.46	-6.486	768.24	2014-03-25
787	744.62	19.79	-16.8	-79.1	-7.303	766.72	2014-03-26
788	743.38	19.53	-1.24	-101.7	-7.959	765.21	2014-03-27
789	747.17	19.53	3.79	-68.6	-8.08	764.05	2014-03-28
790	755.23	19.47	8.06	-56.03	-7.44	763.48	2014-03-31
791	770.91	19.42	15.68	22.37	-5.603	763.96	2014-04-01
792	770.63	19.0	-0.28	53.29	-4.122	764.39	2014-04-02
793	768.87	18.44	-1.76	45.2	-3.055	764.68	2014-04-03
794	759.24	18.5	-9.63	30.89	-2.952	764.33	2014-04-04
795	757.59	18.62	-5.5	-0.6493	-2.611	763.82	2014-04-09
796	754.62	18.05	-2.97	-4.57	-2.881	763.23	2014-04-10
797	767.81	18.61	13.19	40.39	-2.008	763.52	2014-04-11
798	798.98	19.69	31.17	219.1	1.186	765.81	2014-04-15
799	778.91	20.44	-20.07	168.1	2.074	766.65	2014-04-16
800	786.88	21.18	7.97	110.9	3.382	767.96	2014-04-17
801	787.89	19.73	-0.07	140.8	5.237	770.45	2014-04-22
802	785.99	19.29	-1.9	105.8	5.64	771.45	2014-04-23
803	781.49	18.91	-4.5	80.02	5.532	772.1	2014-04-25
804	777.58	18.65	-3.91	51.66	5.073	772.46	2014-04-28
805	778.38	17.97	0.8	37.4	4.719	772.84	2014-04-29
806	776.93	17.32	-1.45	30.62	4.272	773.1	2014-04-30
807	780.32	15.87	-5.3	34.82	4.325	774.93	2014-05-06
808	768.75	16.27	-11.57	-45.0	3.11	774.53	2014-05-07
809	768.39	15.87	-0.36	-56.2	2.094	774.13	2014-05-08
810	766.92	15.55	-1.47	-59.84	1.157	773.67	2014-05-09
811	766.39	15.5	-0.53	-98.06	0.3668	773.2	2014-05-12
812	784.47	16.37	18.08	37.23	1.186	773.93	2014-05-13
813	785.92	16.07	1.45	69.56	1.93	774.7	2014-05-14
